Timestamp,Parking_Spot_ID,Sensor_Reading_Proximity,Sensor_Reading_Pressure,Vehicle_Type_Weight,Vehicle_Type_Height,User_Type,Weather_Temperature,Weather_Precipitation,Nearby_Traffic_Level,Entry_Time,Exit_Time,Electric_Vehicle,Reserved_Status,Occupancy_Rate,Payment_Amount,Parking_Lot_Section,Payment_Status,Occupancy_Status,Vehicle_Type,Parking_Violation,Sensor_Reading_Ultrasonic,Parking_Duration,Environmental_Noise_Level,Dynamic_Pricing_Factor,Spot_Size,Proximity_To_Exit,User_Parking_History
26:40.0,24,8.787888755,4.347158584,1592.302996,5.689164457,Registered,16.56730623,0,Medium,16,11,0,0,0.391854824,4.679212704,Zone B,Paid,Occupied,Car,0,80.93353087,1,36.90260498,1,Oversized,6.698130093,4.280501661
05:56.8,16,6.614051614,5.435070553,1171.344183,4.316365718,Registered,25.81688028,0,Low,4,11,0,0,0.561637592,7.690260785,Zone C,Paid,Vacant,Car,0,93.5586035,6,51.95047081,0.8,Compact,13.14368375,5.555565053
45:13.5,39,7.333291631,10.74713129,1235.773773,4.726270748,Registered,25.34396161,0,Medium,19,16,1,0,0.37903904,6.039530071,Zone D,Paid,Vacant,Car,0,129.9499143,3,40.79756489,1.2,Standard,6.175302935,4.27281133
24:30.3,26,0.0554628,3.593008242,2039.617506,4.985729647,Visitor,13.57000147,1,Low,3,20,0,1,0.516385478,22.03613109,Zone B,Paid,Occupied,Car,0,114.1563264,6,30.32012561,0.8,Compact,1.347447477,5.895518491
03:47.0,12,2.690590132,7.923643666,1279.43969,5.149597958,Registered,14.55794382,0,Medium,10,14,0,1,0.102481161,11.91916662,Zone D,Overdue,Occupied,Car,0,67.23919426,5,33.38276052,0.8,Standard,5.786564511,5.500723537
43:03.8,46,3.282573605,2.855474965,1996.862476,5.097827175,Registered,32.8025148,0,Low,17,9,0,0,0.078697832,22.89238395,Zone A,Paid,Vacant,Car,0,97.68981138,1,43.92402486,0.8,Standard,1.774931369,9.433862713
22:20.5,20,0.096894197,3.170331747,1427.08164,5.436005775,Registered,28.75462971,0,Low,9,2,0,0,0.023435465,12.34902884,Zone A,Paid,Occupied,Motorcycle,0,114.4266202,3,55.01867937,0.8,Standard,13.90894332,2.242836899
01:37.3,28,1.50426352,3.042147269,1500.686381,5.84383951,Visitor,19.84240743,0,Medium,16,22,0,0,0.515381923,35.40188745,Zone B,Paid,Occupied,Electric Vehicle,0,144.5380628,5,62.54069336,1,Compact,1.821226091,5.40185304
40:54.1,47,7.141623409,3.919022849,1821.109548,5.392634116,Visitor,21.28686553,0,Low,14,19,0,0,0.426977456,10.09878536,Zone B,Paid,Occupied,Car,1,93.20504276,1,64.27566359,0.8,Standard,6.588114363,4.158388002
20:10.8,32,0.737338587,6.118773883,1881.567727,5.453585524,Visitor,16.84576799,0,Medium,5,19,0,0,0.274349659,33.11817611,Zone C,Paid,Vacant,Motorcycle,0,76.31123864,4,34.88002687,1.2,Compact,11.8225568,5.249124246
59:27.6,6,3.831925226,2.290055503,1466.756232,3.417776833,Registered,22.16176357,0,High,22,11,0,0,0.328271483,1.721770552,Zone B,Paid,Vacant,Car,0,106.4473654,3,47.75468362,1,Standard,2.590273214,4.728290206
38:44.3,48,1.21164378,1.524143596,1383.527084,5.050227699,Registered,16.4140905,0,Low,20,0,0,1,0.5692756,0.539047865,Zone A,Unpaid,Vacant,Electric Vehicle,0,99.1342879,1,43.89764693,0.8,Compact,0.790757919,4.302965068
18:01.1,33,0.060974151,6.45833031,1483.223865,5.479507548,Registered,9.838231179,0,Low,15,0,0,0,0.139676984,8.654198415,Zone C,Paid,Vacant,Car,0,109.2661734,2,48.93679076,1,Standard,8.285076188,3.953887522
57:17.8,18,1.380094809,6.145491664,1601.387258,5.728941195,Registered,13.39222107,1,Low,14,9,0,0,0.030190802,41.03983213,Zone B,Paid,Vacant,Car,0,113.8094987,3,64.10461826,1,Standard,0.557269649,6.428756215
36:34.6,8,18.62227512,8.764848188,1767.391106,4.307649226,Registered,20.10546374,0,Medium,7,17,1,0,0.139937528,5.406067919,Zone A,Paid,Vacant,Car,0,106.3986338,2,51.6115199,1,Standard,8.86170541,4.253736275
15:51.4,41,8.08576579,2.00441527,1501.268958,4.340960725,Registered,14.34466382,0,Medium,8,14,0,0,0.059808707,2.383122188,Zone B,Unpaid,Vacant,Car,0,110.5639345,3,58.67766961,1,Standard,14.00387353,4.956550008
55:08.1,32,16.04173775,2.775075633,1685.665889,4.425899325,Registered,19.66361268,0,Low,10,1,1,1,0.725325431,7.37185695,Zone D,Unpaid,Vacant,Car,0,132.7136997,3,72.11469953,0.8,Standard,3.994571794,5.371502736
34:24.9,28,3.345728121,6.625358409,1991.50792,5.5364139,Visitor,14.6266948,0,Low,1,16,1,0,0.392727918,10.46395501,Zone C,Paid,Occupied,Car,0,94.17883139,3,34.35141809,1,Standard,6.701133265,3.550956638
13:41.6,46,0.581187271,2.268101231,1614.392884,6.033881055,Registered,16.08823039,0,Medium,12,7,1,0,0.577319145,3.785973441,Zone B,Paid,Vacant,Car,1,75.51138196,3,45.25058744,0.8,Oversized,26.41726624,6.218555712
52:58.4,41,3.969917385,5.275596328,1593.495857,4.592539893,Registered,24.26582653,0,Low,3,21,1,0,0.313740732,12.54457158,Zone A,Overdue,Vacant,Car,0,106.279515,2,55.71226157,0.8,Standard,6.369726607,3.082715654
32:15.1,8,3.029138155,2.865254031,1044.326752,5.907962314,Registered,21.23740274,0,Medium,8,21,0,0,0.34575977,36.93470258,Zone A,Paid,Vacant,Car,0,74.3733394,1,52.66551444,1.2,Standard,56.70558957,5.986678573
11:31.9,16,9.300954437,4.242006189,710.780959,5.123479809,Visitor,19.95167789,0,Medium,4,8,0,0,0.242038497,22.72668313,Zone B,Paid,Vacant,Electric Vehicle,0,77.56816495,1,60.48659028,0.8,Standard,1.707911814,5.803773533
50:48.6,13,0.51616158,1.161397695,1616.512719,4.875714223,Visitor,24.39481987,0,High,18,20,0,0,0.52526878,3.447257261,Zone C,Paid,Vacant,Car,0,83.55799622,4,46.1619678,1,Standard,12.34204898,4.733961892
30:05.4,38,3.349508678,3.558219118,1471.552731,4.78861577,Visitor,22.40304297,0,Low,21,19,0,0,0.294517799,3.955994588,Zone A,Paid,Vacant,Car,0,74.98518598,2,52.05994304,0.8,Standard,10.57331962,2.810290986
09:22.2,2,0.812880919,7.517454643,1345.565198,5.746611365,Registered,27.23281646,1,Low,2,10,1,0,0.097843212,4.644848449,Zone A,Overdue,Occupied,Car,0,123.3713008,1,42.43778313,0.8,Compact,20.58109211,5.013477091
48:38.9,30,1.962812975,5.770456622,1573.059061,5.325577817,Staff,17.70070369,0,Low,20,5,1,0,0.431631561,5.017878848,Zone D,Overdue,Occupied,Motorcycle,0,100.978222,2,60.63863464,0.8,Standard,0.969991385,2.935298499
27:55.7,39,6.68479939,1.43451052,1481.878881,7.275825428,Registered,17.85182511,0,Low,2,23,0,0,0.293930873,1.057155778,Zone C,Unpaid,Occupied,Car,0,114.1357767,4,50.42092734,1,Compact,3.287910408,4.776016171
07:12.4,45,3.231490966,10.18664427,1838.334075,4.147775357,Registered,13.49445367,0,High,5,13,0,0,0.2946134,14.35328478,Zone B,Paid,Occupied,Motorcycle,0,110.2052877,1,64.0377026,0.8,Standard,1.417700669,6.577794121
46:29.2,18,2.357129482,7.209278665,1525.83326,5.518101702,Staff,17.85509641,0,Low,9,0,0,0,0.401361429,4.546646963,Zone A,Paid,Occupied,Car,1,95.80098936,4,64.11071062,0.8,Oversized,27.04483404,4.969105815
25:45.9,42,2.508307701,1.215131501,1275.923014,4.47079899,Registered,24.82384947,0,Medium,4,6,0,0,0.646391883,21.18764466,Zone A,Paid,Occupied,Car,0,119.2100771,3,37.18381758,1.2,Standard,5.56233333,7.508070899
05:02.7,6,3.075810805,2.145570848,1797.049872,4.130713013,Registered,26.49993686,1,Low,2,23,0,1,0.69255316,26.16482787,Zone A,Overdue,Occupied,Car,0,90.34863983,3,65.64957635,0.8,Standard,24.08677493,5.590167024
44:19.5,44,7.685971009,1.281848661,1434.860678,4.989132863,Registered,24.80152584,0,Low,21,8,0,0,0.619485238,0.247347055,Zone B,Unpaid,Vacant,Car,0,96.64074517,2,59.3108652,0.8,Standard,3.48716687,6.546611746
23:36.2,7,11.13204258,4.328850344,1657.961005,5.137352479,Registered,11.02904067,0,Low,23,10,1,0,0.354451103,44.6567523,Zone A,Paid,Occupied,Car,0,85.84317628,1,48.43442993,1.2,Oversized,1.350961606,6.433423203
02:53.0,21,15.54279032,2.066913979,1356.776788,7.918173555,Visitor,25.41572606,0,Medium,6,23,0,0,0.4386649,12.37952744,Zone C,Paid,Vacant,Car,0,128.0061161,3,58.41227507,1.2,Standard,3.51740386,7.814227917
42:09.7,41,7.730048152,0.43250801,1305.051934,4.815854184,Registered,10.80740688,0,Low,21,22,1,0,0.198821806,7.347866466,Zone D,Paid,Vacant,Car,0,97.85729583,0,44.92112926,0.8,Standard,9.092514641,2.389772027
21:26.5,8,1.894653128,3.159242859,1525.250469,3.869821271,Registered,24.49058662,0,Low,17,15,0,0,0.388464049,4.93522209,Zone A,Overdue,Occupied,Motorcycle,0,111.9605548,2,63.61045598,1.2,Standard,18.65831881,3.954017453
00:43.2,12,5.825919673,6.283615685,1503.848593,5.273010717,Registered,18.16107737,0,High,22,18,1,1,0.273912399,7.30886707,Zone B,Paid,Occupied,Car,0,88.37076714,4,50.99184694,0.8,Oversized,4.867684866,5.055796629
40:00.0,37,2.877737467,3.61391222,1643.948111,2.925359962,Registered,23.51266657,0,Low,7,1,0,1,0.091961241,3.924867781,Zone C,Paid,Vacant,Car,0,116.9403915,1,58.87954245,0.8,Standard,24.62855485,6.601362711
19:16.8,37,1.469645201,4.942714945,1419.406274,4.908043217,Registered,13.33775826,0,Low,0,14,1,0,0.410663132,9.746823538,Zone D,Paid,Vacant,Car,0,115.4560618,0,43.69145711,1.2,Standard,2.800209072,5.336734533
58:33.5,33,9.190218631,3.876315511,949.0920649,5.016025282,Registered,25.85583816,0,Low,3,2,0,0,0.129297671,0.975910832,Zone C,Paid,Occupied,Car,0,67.49040633,0,52.81708004,1.2,Compact,11.82670281,4.987171396
37:50.3,36,0.195920584,5.604866479,1370.167835,5.794600383,Registered,12.67512627,0,Low,23,3,0,1,0.233362202,9.705426168,Zone A,Overdue,Occupied,Car,0,100.0825019,4,58.85944324,0.8,Compact,13.30720971,7.060764428
17:07.0,28,11.60181047,4.135769846,1738.14554,5.973622249,Registered,16.65772545,0,High,6,19,0,0,0.234760366,3.220593927,Zone A,Overdue,Occupied,Motorcycle,0,102.3380107,1,53.07750556,0.8,Compact,3.201541902,4.324552804
56:23.8,13,3.094629674,3.026432535,1410.787176,4.496430381,Visitor,15.00952686,0,Low,13,21,1,1,0.515884885,0.177921752,Zone C,Overdue,Occupied,Motorcycle,0,94.00557211,3,55.61398746,0.8,Oversized,0.273402397,4.231509448
35:40.5,18,5.069538157,3.580278743,1426.084979,4.849385985,Registered,11.22857574,0,Low,12,6,0,0,0.240826907,8.045386597,Zone B,Unpaid,Occupied,Car,0,127.6942067,4,42.40253729,0.8,Standard,4.54504117,6.041627224
14:57.3,10,5.384556179,8.981681441,1795.912952,4.233879169,Registered,20.47263784,0,Low,9,11,0,0,0.46551132,8.638115611,Zone A,Paid,Occupied,Electric Vehicle,0,75.65505755,1,53.04537399,1,Standard,0.462493494,9.78803963
54:14.1,47,11.27458449,5.142219078,1286.408032,3.871937445,Registered,29.03044559,1,Medium,22,3,0,0,0.117722932,5.561176717,Zone B,Paid,Vacant,Car,0,91.03434627,3,42.45406431,1,Standard,23.10151399,4.960581423
33:30.8,30,5.06221446,1.430096913,1037.159035,5.309894779,Registered,33.33452611,0,Low,17,9,0,0,0.165858706,0.75032034,Zone C,Paid,Vacant,Car,0,83.01324304,2,49.81638183,0.8,Compact,30.68846403,3.707706346
12:47.6,21,4.758729321,3.537416014,1451.810664,3.726414451,Visitor,20.48577894,0,Medium,0,5,1,0,0.528365459,22.38136758,Zone A,Unpaid,Vacant,Car,0,120.5984295,3,45.07066843,1,Compact,13.29460127,3.866138384
52:04.3,24,0.344886004,4.272763644,1354.747815,4.585373099,Staff,25.58340638,0,Low,3,21,0,0,0.174931589,9.452840227,Zone C,Paid,Vacant,Car,0,79.42772158,2,47.9537352,1.2,Oversized,12.97128786,4.26817806
31:21.1,49,3.65329021,2.948311701,1210.126104,4.00482604,Registered,21.16047319,0,Low,15,13,0,0,0.150244853,1.229739472,Zone A,Paid,Vacant,Car,0,63.34835469,2,32.4837333,0.8,Standard,2.756121011,7.65209235
10:37.8,8,0.813588869,0.435457797,1447.386463,5.549683186,Visitor,22.49441597,0,Medium,15,2,1,1,0.449508679,7.152508294,Zone C,Paid,Vacant,Car,0,108.6277024,2,50.2646609,1,Standard,0.768006767,4.267898588
49:54.6,30,6.686259596,1.568792672,1647.451694,6.801430099,Registered,18.28925674,0,Low,17,16,0,0,0.332728359,6.87670835,Zone B,Paid,Occupied,Car,0,97.21656408,2,48.92470192,1.2,Standard,16.20016852,5.609162924
29:11.4,26,3.589473662,2.375395031,1497.213432,3.698412017,Registered,20.97538463,0,Medium,7,10,1,0,0.171888204,0.623030151,Zone A,Unpaid,Occupied,Motorcycle,0,120.8069924,4,34.84611974,0.8,Standard,8.190776627,4.816089067
08:28.1,32,5.700731733,10.96884945,1592.094322,3.146981517,Registered,22.68739352,0,Low,9,9,0,0,0.352745866,9.335887425,Zone C,Overdue,Vacant,Car,0,116.2468679,3,53.41265945,1.2,Standard,11.44533295,2.373708875
47:44.9,1,0.212830597,4.752349067,2044.02231,4.875113115,Registered,17.10770136,0,Medium,15,20,0,0,0.292218055,16.51961348,Zone C,Paid,Vacant,Motorcycle,0,99.15033682,2,58.26022923,1,Compact,15.12497553,4.34458234
27:01.6,45,0.443019673,0.721757609,1397.136342,5.015697796,Registered,19.6125285,0,Low,22,9,0,0,0.344086868,13.82334429,Zone D,Paid,Occupied,Car,0,71.13643462,3,53.15274071,0.8,Standard,5.266743353,0.051076683
06:18.4,48,6.2996019,3.097363785,1583.50459,5.218659307,Visitor,19.70784941,0,Medium,23,9,0,0,0.155863284,2.268622247,Zone A,Overdue,Occupied,Car,1,76.03795362,4,57.8568425,0.8,Standard,1.561236465,5.35020151
45:35.1,29,0.374072148,8.062062742,1347.235991,4.553679485,Registered,24.13201659,0,Low,10,2,0,0,0.121921808,19.82623623,Zone B,Unpaid,Vacant,Motorcycle,0,64.53618176,4,44.73018732,1,Standard,15.84924825,5.979090124
24:51.9,36,0.369614634,2.042140373,1246.092084,4.799360701,Visitor,14.66983914,0,Low,5,23,0,0,0.223826172,4.193746473,Zone B,Paid,Occupied,Car,0,97.23477012,3,47.87217487,1,Compact,6.047071631,3.308798946
04:08.6,48,0.0609119,6.79747699,1324.527704,5.367510411,Visitor,19.74228896,0,Low,0,14,0,0,0.068012834,29.28230241,Zone B,Paid,Occupied,Car,0,86.82594588,5,50.74175501,1,Standard,17.54025808,3.915810333
43:25.4,37,15.67513243,0.748101378,1356.372429,6.040430893,Registered,29.56002735,0,Low,11,16,0,0,0.046692113,0.744519928,Zone C,Paid,Vacant,Car,1,96.38561169,0,51.45990361,0.8,Compact,5.757182463,2.318961029
22:42.2,8,6.687680215,0.064696151,1607.842739,3.04495123,Registered,25.82030076,0,Low,5,17,1,0,0.113980384,6.659381048,Zone A,Paid,Occupied,Car,0,103.4712835,1,26.50328142,1,Standard,2.446435391,0.567336523
01:58.9,30,2.178988179,7.492027958,2204.722736,4.631060561,Registered,26.74589524,0,Low,12,18,0,1,0.183856534,9.091273929,Zone A,Unpaid,Vacant,Car,1,137.9660142,2,40.7911437,0.8,Standard,1.875411753,1.987647294
41:15.7,31,1.758689906,2.274767297,1285.186969,5.213808794,Staff,20.1221592,0,Low,16,18,0,1,0.108750227,2.845537687,Zone B,Paid,Vacant,Car,0,111.6173472,4,60.0234422,0.8,Standard,13.62272243,6.304008612
20:32.4,22,2.151632253,2.427444271,1375.012408,4.082023895,Registered,21.60498782,0,Medium,0,11,1,1,0.12882989,14.75694868,Zone A,Paid,Occupied,Motorcycle,0,101.4267423,3,42.176666,0.8,Compact,8.554052565,4.371457809
59:49.2,38,7.450580999,3.849576067,1481.063096,6.731169632,Registered,25.01118083,0,Medium,7,23,0,1,0.407093656,9.858972196,Zone D,Paid,Occupied,Car,0,68.70406438,4,47.53081164,1,Standard,5.185267019,5.418740228
39:05.9,48,5.414245088,4.632944066,1618.739655,4.36459012,Registered,27.80127765,1,Medium,21,4,0,0,0.060121605,0.182754201,Zone B,Paid,Occupied,Car,0,100.5242309,2,49.47871077,0.8,Oversized,6.775036928,9.08189412
18:22.7,48,1.024035776,0.152323716,1579.065244,4.958707313,Registered,10.24198544,0,Low,7,23,1,0,0.259721323,9.374341639,Zone B,Paid,Occupied,Car,0,117.6368298,0,36.59648649,0.8,Standard,7.977049192,6.997578944
57:39.5,24,0.956464407,1.906239066,1885.228738,5.556022097,Registered,13.42279346,0,Low,23,15,1,0,0.039872862,6.762472609,Zone C,Paid,Vacant,Car,0,107.8167862,1,65.80164188,0.8,Standard,2.736693006,6.078071491
36:56.2,6,0.517897456,3.487961139,772.0823788,4.408715211,Registered,26.54722051,0,Low,10,14,0,0,0.245981825,2.18192331,Zone B,Paid,Occupied,Car,0,79.04277989,4,49.68690241,0.8,Standard,4.75081427,4.030535244
16:13.0,50,5.39850205,4.625403459,783.9210389,3.153426952,Registered,18.61555322,0,Medium,13,14,0,1,0.087288848,54.60419221,Zone B,Paid,Occupied,Car,0,92.47100908,2,41.43539089,0.8,Standard,3.458925196,8.118783614
55:29.7,43,7.227518996,1.414272511,1351.236548,4.571345473,Registered,16.64139605,0,Low,23,5,0,1,0.310411014,22.74602239,Zone A,Paid,Occupied,Car,0,101.4674586,3,56.48456496,1,Standard,4.917157964,7.470507476
34:46.5,7,1.539739748,2.827818055,1829.190056,6.029440556,Registered,13.72919507,0,Low,9,11,0,0,0.168936682,3.460285259,Zone A,Paid,Occupied,Motorcycle,0,91.83774309,6,47.03275987,1,Standard,6.942722402,6.786258283
14:03.2,47,0.105837092,2.036684545,1030.305591,4.663104873,Registered,17.22491649,1,Medium,14,1,0,0,0.231050907,7.788595924,Zone A,Paid,Occupied,Car,0,87.65788138,3,50.58775951,1,Compact,1.9038301,4.99015933
53:20.0,45,0.428724537,3.946419692,597.7102981,4.153565699,Registered,12.98815358,0,Low,6,19,0,0,0.619717608,3.805317536,Zone B,Paid,Vacant,Electric Vehicle,0,57.05596414,2,64.08855308,0.8,Standard,5.000753863,3.150930339
32:36.8,27,17.18827501,7.311030889,1671.353822,5.92567221,Registered,30.45547136,0,Medium,6,8,0,0,0.175148632,14.93860648,Zone B,Paid,Occupied,Car,0,84.63637537,2,44.58806517,0.8,Standard,4.869373074,8.034632265
11:53.5,31,1.750942827,2.538324038,1573.097167,4.669225104,Registered,19.88781974,0,Medium,9,3,0,0,0.581071397,26.64006041,Zone A,Paid,Occupied,Car,0,105.0228471,2,61.42784993,1.5,Standard,3.368776624,6.741030319
51:10.3,21,7.331520217,0.897933619,1172.937478,4.489839186,Registered,19.71024729,1,Low,3,4,0,0,0.264998653,4.444584739,Zone B,Overdue,Occupied,Car,0,117.5023191,5,46.57802866,0.8,Standard,64.99843036,4.592859641
30:27.0,3,4.899662527,1.81661465,1204.33812,5.14945609,Registered,22.94038338,0,Low,17,20,0,1,0.269398985,16.37756367,Zone A,Overdue,Vacant,Motorcycle,0,101.5231802,3,50.68253568,1,Standard,0.764788671,4.446455132
09:43.8,18,2.405845779,10.11922534,1209.076884,5.77075021,Registered,24.81172585,0,Low,9,7,0,0,0.077148311,6.899673271,Zone D,Paid,Occupied,Car,0,121.1889768,1,53.03129453,1.2,Oversized,10.29882642,2.556849266
49:00.5,41,1.151390095,1.574443659,1533.160595,7.381713532,Registered,24.72944078,0,Medium,18,21,0,1,0.197304694,5.051394231,Zone A,Unpaid,Vacant,Motorcycle,0,98.42861305,5,46.55386052,1,Standard,1.916916471,6.520717107
28:17.3,1,0.647050445,1.093156792,1312.105417,5.827236108,Registered,25.36810972,0,Low,13,9,0,0,0.425523885,27.87448213,Zone C,Paid,Occupied,Motorcycle,0,82.44545329,3,39.83263732,0.8,Compact,18.29610814,5.340966338
07:34.1,18,4.772728142,2.412511129,1648.219176,6.159839966,Registered,16.84577225,0,Medium,12,6,0,0,0.241474072,7.141761245,Zone B,Paid,Vacant,Motorcycle,0,90.51981484,3,54.53172848,0.8,Standard,24.556959,5.795514786
46:50.8,21,7.450142792,3.09797684,643.6120011,4.494033801,Visitor,18.51066598,0,Low,14,21,0,0,0.140817994,6.300043209,Zone B,Paid,Occupied,Car,0,109.9802738,2,61.21487033,0.8,Standard,5.13291967,6.86059671
26:07.6,28,5.162778168,2.144888744,1242.94444,3.974131894,Visitor,23.84515828,0,Low,15,13,0,1,0.08610856,11.16066945,Zone A,Paid,Vacant,Motorcycle,0,94.63837782,2,56.268064,1,Standard,17.3431231,6.443891553
05:24.3,47,3.778328138,0.752760289,1162.183812,5.06233135,Visitor,17.36305469,0,Low,1,4,0,0,0.450803575,3.027743244,Zone D,Paid,Vacant,Motorcycle,0,87.1500529,4,55.9792708,1,Standard,2.875613455,3.250037889
44:41.1,18,0.214282937,4.234539933,1423.097796,5.107169915,Visitor,19.97446684,0,Medium,3,15,0,1,0.425274145,3.927357771,Zone A,Paid,Vacant,Car,0,68.8492219,3,45.42411095,1,Standard,1.509025526,5.044756268
23:57.8,18,17.28705765,3.949447935,1338.585672,3.921487259,Registered,21.99381882,0,Low,20,14,0,0,0.61487293,26.88921863,Zone B,Unpaid,Occupied,Motorcycle,1,82.13648438,6,56.88360609,0.8,Standard,3.796194041,5.825599755
03:14.6,38,8.015147244,5.460918726,1739.353134,4.82470547,Registered,23.92592541,0,Medium,17,4,0,0,0.117149718,11.34850571,Zone D,Paid,Vacant,Electric Vehicle,0,92.0584112,0,53.58142678,1.2,Compact,4.180550507,5.97649636
42:31.4,24,1.732364643,3.883510576,942.1989685,5.399317602,Registered,11.11159519,1,Low,16,2,0,0,0.449655984,17.52368469,Zone C,Paid,Vacant,Car,0,88.37387196,3,58.62896052,1,Oversized,5.064312014,1.819453359
21:48.1,12,19.55270286,9.571412126,1513.647443,5.360393395,Registered,23.57372825,0,Low,9,22,0,0,0.078964049,3.162348673,Zone B,Paid,Occupied,Car,0,80.50801389,4,50.98679926,0.8,Standard,4.667432572,2.987935674
01:04.9,24,4.605029022,5.762077996,1667.500927,5.504287853,Registered,18.83137971,0,Medium,20,9,0,0,0.202479709,7.848024655,Zone D,Paid,Occupied,Car,0,131.14754,2,55.9676758,0.8,Compact,5.295743764,6.314687731
40:21.6,8,4.36642751,4.97488428,2056.994231,5.29096473,Visitor,23.53728855,0,Medium,8,4,0,0,0.304050772,35.54218045,Zone C,Overdue,Vacant,Car,0,112.008019,2,45.1676955,1,Standard,12.37989417,6.284182724
19:38.4,9,6.893083141,7.493223803,1355.470209,4.492991341,Registered,23.88465846,0,Low,14,22,0,0,0.429118481,3.837582641,Zone A,Unpaid,Occupied,Car,0,143.8427142,2,56.95366485,0.8,Standard,2.81806213,8.219375153
58:55.1,26,8.350447669,3.709033549,1597.337581,4.486099373,Registered,28.03957531,0,Low,11,14,1,0,0.085671293,1.749207818,Zone B,Overdue,Vacant,Car,0,67.89585764,2,37.40360221,0.8,Oversized,0.187502889,1.899895228
38:11.9,22,5.342529454,2.876139129,958.8411622,3.801048602,Registered,26.76726824,0,Medium,20,17,0,1,0.612940349,7.151597047,Zone A,Paid,Occupied,Car,0,106.2628745,1,46.65336429,0.8,Standard,6.727183795,6.795231034
17:28.6,47,0.68537831,4.19952283,782.4131387,6.784775039,Registered,26.73285831,0,Low,8,7,0,0,0.270199753,4.907307005,Zone A,Paid,Occupied,Car,0,91.30782182,5,43.02655267,1,Compact,5.947349883,5.752666564
56:45.4,19,2.064469462,0.407306803,1753.432313,5.013450365,Registered,27.2183516,0,Low,13,20,1,1,0.118168019,1.738502195,Zone C,Paid,Vacant,Motorcycle,0,100.39306,2,85.05871404,0.8,Standard,0.619445442,2.898182538
36:02.2,30,13.16125753,3.71799065,1498.331912,4.775146944,Visitor,21.45689492,0,High,12,1,1,0,0.34499304,21.94191626,Zone B,Paid,Occupied,Car,0,137.0154729,2,56.52133511,0.8,Standard,1.436410682,1.465016529
15:18.9,33,1.271981939,3.095341923,1853.553807,4.071207919,Registered,20.16092544,0,Low,5,21,0,0,0.515801486,46.80315217,Zone A,Paid,Vacant,Electric Vehicle,0,65.21014267,1,39.16190489,1.2,Standard,7.131884615,6.881821768
54:35.7,1,2.327405547,4.538382463,1087.979133,7.935657902,Visitor,24.36408542,0,Low,18,7,0,0,0.209543499,8.406782401,Zone C,Unpaid,Vacant,Car,0,88.54571673,6,36.32269891,1,Compact,2.675536943,3.032938599
33:52.4,34,2.828846134,6.811378581,1655.970642,3.926671968,Registered,23.66040476,0,Low,3,22,0,0,0.2562896,14.90219323,Zone A,Paid,Vacant,Motorcycle,0,85.03742243,2,32.54299397,1,Standard,21.00446972,2.371684898
13:09.2,10,2.893782705,5.07845575,2060.645352,4.571152074,Visitor,18.45466882,1,Medium,19,7,0,0,0.107965699,19.5926755,Zone D,Paid,Vacant,Motorcycle,0,88.59912015,2,38.60274931,0.8,Standard,1.903043182,5.907062067
52:25.9,50,4.745872403,1.821008383,1625.911683,5.415836836,Registered,22.02411704,0,Medium,16,3,0,0,0.271048047,12.07251527,Zone D,Unpaid,Vacant,Car,0,57.78638305,3,41.51236126,1,Standard,0.203278497,4.980673845
31:42.7,8,14.33017692,6.066284639,1582.974452,5.600212966,Registered,19.82451767,0,Low,18,18,0,0,0.220007806,0.451606105,Zone D,Unpaid,Occupied,Car,0,125.7074032,5,40.24646712,1,Standard,5.93417272,6.149264571
10:59.5,22,1.376743621,9.663636685,1502.566824,5.957932055,Registered,15.73033546,0,Low,2,22,0,0,0.223617045,1.715409549,Zone C,Paid,Vacant,Car,0,126.5019211,1,45.32862116,1.5,Standard,42.80417109,5.861163663
50:16.2,5,0.64770469,6.932186231,1028.735563,6.807608508,Visitor,26.45230371,0,Low,13,17,0,0,0.172517371,0.736349053,Zone A,Paid,Occupied,Motorcycle,0,111.637626,6,58.34501562,0.8,Compact,10.04773717,11.69094938
29:33.0,50,1.099933259,0.985192469,1906.671881,5.506157655,Staff,20.27599621,0,Medium,16,20,0,0,0.047101883,0.099287338,Zone B,Paid,Occupied,Motorcycle,0,73.2324693,5,48.00869022,0.8,Compact,4.370017844,6.447004338
08:49.7,26,10.89851541,5.040419366,1316.742708,3.9439692,Registered,30.24354129,0,Low,12,22,1,0,0.181852341,3.652781438,Zone A,Paid,Occupied,Car,0,105.5528266,6,57.12901363,0.8,Compact,0.170118967,6.319149801
48:06.5,31,5.189620405,1.143473976,1651.344977,4.743054875,Registered,11.87253865,0,High,8,0,0,1,0.256015757,4.981660298,Zone A,Paid,Vacant,Car,1,117.3197067,5,39.34913116,1,Oversized,6.634882663,3.235478802
27:23.2,4,1.683708889,2.654414547,1031.089708,5.307832373,Visitor,17.21610614,0,Low,0,19,0,0,0.161131777,2.757926754,Zone B,Paid,Occupied,Car,1,107.7676435,3,46.17453185,1,Compact,2.312588945,8.124717668
06:40.0,39,8.462655939,4.441918638,1146.162101,7.068226042,Registered,20.16319418,0,High,16,14,0,0,0.132499496,0.667860028,Zone A,Paid,Occupied,Car,0,99.01278667,3,40.62009528,0.8,Oversized,10.43425726,3.989354435
